segment	proposition	belief_type
Yo en España he trabajado con bastantes latinos y eran parte del grupo, venían con nosotros de juerga, venían con su familía a nuestras reuniones...	bastantes	HPROP
Hombre, nueva, lo que se dice nueva...tecnicamente si.	técnicamente	HPROP
Eso sí, unas lonchinas de ésas que se ve a través de ellas.	se ve	NH
de repente cambia y hoy nieve!!!	de repente	HPROP
Suele ser la mujer la que sacrifica su empleo total o parcialmente para estar más tiempo con los hijos o para ajustarse al horario del colegio, etc.	parcialmente	HPROP
Yo también tengo mucha, y me imagino que cuando los que tenemos mucha paciencia nos cabreamos, nos cabreamos de verdad, pero de verdad de la buena.	imagino	HREL
Por ejemplo, llevar la cabeza cubierta en sitios públicos, celebrar su propio calendario festivo, mantener el rol del hombre/mujer, hijos/hijas de la cultura de procedencia, forma de relación social (en comunidades crecientes de su mismo origen), gastronomía... es decir, mantienen casi idéntica escena social y cultural que en su país de origen con la diferencia de tener trabajo y derechos, mejor cobertura social y aspectos no esencialmente culturales sino de bienestar material.	esencialmente	HPROP
En fin... Que sí que hay que ser padre para entender ciertas cosas... Para entender, por ejemplo, que si se tira en el suelo del supermercado a patalear por un caramelo, sólo por eso, ya no le puedes decir que sí... Para entender que, aunque a tí también te chirríen los oídos, si te dedicas a calmarle o a intentar soltarle la moralina, probablemente los de la cola tengan que esperar 4 horas más hasta salir del súper (y que además no te están mirando con cara de muchos amigos), así que le dejas pataleando en el suelo y cargas la compra... Para entender que, lo que mejor funciona en un caso así es decirle "pues ahí te quedas, yo me voy", porque el niño va a callarse y salir disparado detrás tuyo en cuanto vea que vas en serio y no consigue llamar tu atención así... y un largo etcétera.	probablemente	HREL
espero que este post ayude a soltar tensiones.	espero	HREL
Cuando llegan millones de inmigrantes de un país, generalmente se juntan (eso pasó con alemanes, irlandeses, italianos, judíos, rusos, etc., etc.).	generalmente	HPROP
Casos como este seguramente se repetirán.	seguramente	HREL
Por cierto no tengo nada de antiamericano, ni de proaustraliano, eso si me siento español y no por eso voy a dejar de reconocer nuestras virtudes y nuestros multiples defectos.	multíples	HPROP
Es interesante porque la eólica creo que ya ha tocado el techo razonable de instalación debido a la aún escasa capacidad de almacenamiento.	creo	HREL
pues no naci en cuna, a los trece ya estaba trabajando y catorce horas todos los santos dias; conozco el problema de la inmigracion, ya que por los estudios que tengo, colabore muchos anios con Elche Acoge, una asociacion de ayuda al inmigrante, no todo vale y el fin no justifica los medios, tampoco defiendo a las grandes marcas, pero si al empresario medio, que es al que le estan haciendo mucho danio, no puede ni debe prevalecr el derecho de unos por encima del de otros, encima, cuando lo que hacen es aprovecharse de tu trabajo, hay otras formas...	medio	NH
Nos gustaria conocer a gente con niños (o sin ellos, pero con algo de aguante...) y tambien a gente que quiera hacer de baby-sitter ocasionalmente para ganar algo de dinero y nosotros podamos tener algo de vida adulta!	ocasionalmente	HPROP
Por otra parte y esto en forma personal, yo jamás daría ni mi facebook, mail etc a nadie del foro, a no ser que conozca a alguien en alguna quedada etc.. y me caiga bien.	alguna	HPROP
Me veo viviendo inicialmente en un hotel y buscando desde alli seguramente.	seguramente	HREL
(también se ve la enorme caída del ahorro de Grecia)	se ve	HREL
probablemente cometí el mismo error que la persona que abrió este hilo: ir a los sitios a juzgar.	probablemente	HREL
, los haiku tienen su profundidad filosofica, yo elegi mi mujer de japon, un pais donde la gente es tan profundamente diferente en sentimientos que a veces me parecen de otro planeta	a veces	HPROP
La cuestion es que me quiero ir a trabajar al extranjero pero no tengo claro donde, por que mi ingles es bastante reducido y mi mayor intencion es aprender otro tipo de cocina y el conocer otros paises.	reducido	HPROP
joer Pilar yo me quede sorprendida cuando vi las fotos de FB y vi que no estas gorda para nada! despues de leerte aqui cualquiera diria que pesas 200 kilos y no! y encima eres muy guapa!	diria	NH
usualmente hay 4 o más kots en la casa y, aunque nunca he alquilado uno de esos, me parece que las condiciones son algo particulares: contratos de 10 meses (set-jun).	usualmente	HPROP
Pero luego esto es igual un poco como cuando os quejáis de ser víctima de racismo en Alemania, pero a renglón seguido os apresuráis a decir "es que yo no soy un magrebí, un ecuatoriano...¡¡es que soy español!!"	seguido	NH
basicamente, se demuestra que como sociedad estamos corrompiendo a los menores, obligándoles a madurar antes de hora.	básicamente	HPROP
Ay, Arait, creo que nadie en este mundo está guapo recién levantado XD	creo	HREL
Aunque tecnicamente no estoy viviendo en EE.UU., me paso el 80% de mi tiempo trabajando aquí, con lo que a efectos prácticos casi que sí...	técnicamente	HPROP
Las que hay aqui en usa son portatiles y se venden coo churros.... ya que las ventajas son multiples: nada de leña, nada de mantenimiento, pero lo mejor: si tienes chimenea en tu casa, pagas mas impuestos, pero con las portatiles no...	multíples	HPROP
3º"El típico sinsal que le baila el agua a cuatro chonis para ver si ocasionalmente puede mendigar un polvo y que cuando se le presenta la ocasión ni siquiera sabe reconocerla".. perdon?? que yo sepa el que ha mendigado un polvo aquí es usted Mr.Descortes.	ocasionalmente	HPROP
Simplemente se están perdiendo las "pequeñas cosas" de la vida como tener una cena agradable sin interrupciones, declarar a alguien que te gusta en persona, tener un poco de intimidad en lo que haces (fotos que meten tuyas un sábado y luego hasta en el trabajo saben donde fuiste), o ver a niños jugando en lugar de estar cara a un ordenador... por decir algo.	por decir algo	HPROP
...al margen de una cuenta corriente con algun cero de mas, y una mujer actriz de cine deseada por muchos hombres y bastantes mujeres... nu se! ;)	bastantes	HPROP
Alguien ha visto que vendan pan rallado??? Mi compi de piso dice que alguna vez a visto pan rallado pero que te viene ya con perejil y ajo incluido, pero mu rara vez.	rara vez	HPROP
Hombre, Madelso, lo digo en el sentido de que, precisamente porque no les considero palurdas, que lo contrario tiene que prevalecer tambien, que no me traten como si la ignorante sea yo.	considero	NH
MenciaIsaac apuntante un puntazo... encontrar eso en DVD está jodido de cojones... yo tiraría directamente por emule... pero en general todo lo que escribe Graves debería ser de lectura obligatoria para los escolares, especialmente para los fanaticos de la chorro-saga del señor de los anillos... que sepan quien es Gandalf y no quien fue protesilao tiene cojones... pero en fín así vamos agringandonos y desmediterranizandonos para convertirnos en celtas garrafón con haditas orcos y demás soplapoyeces...(Mª José asumo que soplaployez deriva en alguna forma de gilipoyez y debe escribirse con "y" griega....es así?)	asumo	HREL
Te sugiero que leas los comentarios bien antes de opinar, en ningún momento hablé de México,	sugiero	HREL
En EEUU se vive muy bien, se cobra como cuatro o cinco veces lo que puedas ganar en España y generalmente son muy legales y te pagan las horas extra y todo lo que hagas.	generalmente	HPROP
Yo estoy en Houston desde hace un par de meses y, ocasionalmente, visito Dallas.	ocasionalmente	HPROP
Si queréis iros a una apartamento los dos solos sin compartir debes contar con unos 1000 euros al mes aproximadamente, esto viviendo lejos del centro... Luego para comer a mediodia existen tabolas calda que suelen costar 5-6 euros en esto son mas baratos que España.	aproximadamente	HPROP
Pendejo/a = Persona que sirve para dar ejemplo (usualmente viene en expresiones carinyosas como "puto pendejo")	usualmente	HPROP
Quizas encuentres cosas interesantes en el hiper centro, entre la zona de St-Pierre y Compans Caffarelli, donde hay un par de universidades.	un par	HPROP
Te cuento que hay zonas donde la demanda de hospedaje es superior a la oferta (es donde voy a hacer mi proyecto, claro) y esto no es un invento, lo he constatado en mis multiples viajes a esa zona y me lo confirmó un asesor del Instituto Costarricense de Turismo que me ayudó con mi plan de negocio.	multíples	HPROP
No sé, supongo que si la gente me veía así en directo para que iba a evitar que me vieran en una foto :)	supongo	HREL
Es una ciudad que a los dos nos gusta bastante, pero mejoraría si conociésemos a alguien, ya que el albergue donde estamos no hay mucha gente que digamos y seguimos mas o menos con el jet lag jajajaja.	más o menos	HPROP
ESo es que tu cuerpo responde bien porque yo hace tres anos y medio que voy una media de 3 o 4 veces al gym y hago de todo... pero no he me he quedado cintura de avispa jajajaj se me ha acumulado debajo del ombligo un poco de volumen y no hay nada que hacer.Mucho ànimo que me da que eres una màquina porque 850 calorias en eliptica està muy bien.	un poco	NH
Yo, cuando tenga un niño, confio en acostumbrarlo a tomar agua del grifo...	confío	HREL
Algunas personas comparten pisos (que no son propiedades de la universidad) con otros estudiantes pero usualmente durante pocos meses los problemas surgen cuando alguien decide que no van a pagar a pachas tal factura.	usualmente	HPROP
os lo digo porque tal vez le haya pasado a alguno, de todas formas no creo que sea muy importante si no lo tenéis, básicamente os decía el número que ya sale también en el mismo profex, al lado de inscrito, apuntadlo por si acaso...	alguno	NH
, es un problema de sensibilidades, claro, puedo estar parcialmente de acuerdo.	parcialmente	HPROP
Luego está el problema del dinero, normalmente nunca quieren paggar como 2 personas si no como una y media, respecto a eso hay muchas posiciones y cada cual tiene su opinión, desde los que creen que el 1'5 está bien, pasando a los que consideran que sin duda como 2 o los que opinion que deberían soltar dinero por tres catorce dieciseis.	sin duda	HREL
propongo la semana festiva hispano-mexicana (de 2 a 5 de Mayo) en honor a tanta paliza bien dado a los franchutes.	propongo	NH
probablemente el más famoso y antiguo de los mercados callejeros de Londres, con más de 1.000 puestos los domingos.	probablemente	HREL
Ya me imagine que esto me pasaria, asi que lo que hice fue abrirme una cuenta en divisas en Espania (hay varios bancos que lo hacen, yo lo tengo con uno-e), de modo que he hecho una transferencia internacional en libras.	varios	HPROP
Hola me gustaría hablar sobre mi llegada como au pair a Londres, por decir algo y digo por decir algo porque la mujer me dijo que vivia en Londres cuando de verdad esta en la zona 8 cosa que por lo menos yo hubiera gustado saber, aunque bueno eso no es lo importante aqui.	por decir algo	HPROP
K.P. " Pensaba que europa era un pais (pensamiento bastante extendido)	bastante	HPROP
Pero me suena que se puede sacar en la comisaría del aeropuerto en caso de extrema necesidad.	suena	HREL
quiza sea mas facil en el sur de alemania.	quizá	HREL
Por lo demás,encantado de que haya parado la nieve,freezing rain,blowing snow,chilling "loquequieras",etc...menos mal que me paso gran parte de la semana más al sur,que lo hace más llevadero.	gran parte	HPROP
Trabajé en España con un chico de Frankfurt que su antigua empresa de informática en Alemania lo contrataba parcialmente, y a tiempo completo porque el no quería.	parcialmente	HPROP
Como diria mi madre, ¡Que con su pan se lo comán!	diria	NH
Solicité el visado sin problemas y me dieron uno de 10 años con multiples entradas.	multíples	HPROP
A mí me parece bien cualquier fecha y lugar, fin de semana, jueves... en alguna casa, en la calle (mejor)...	parece	HREL
Tengo 2 niños y necesito saber sí hay algún colegio donde se hable principalmente español, ya qué la mayor tiene 7 años y la adaptación le sería más facil, el pequeño tiene 8 meses y no me preocupa.	principalmente	HPROP
Que estén justificados o no, en este caso particular es otra cosa, pero esencialmente se reduce a eso.	esencialmente	HPROP
Estoy pensando(casi decidida) a irme de au pair a USA pero tengo algunas dudas y miedos...	casi	NH
¿Esto ha reducido el crimen?	reducido	NH
son sujetos esencialmente sanos fisica y mentalmente, porque corren ultramaratones, si estuvieran todo el dia bebiendo cerveza y tumbados en el sofa no estarian sanos, no? digo yo vamos	esencialmente	HPROP
NO se pa que nmecesitan copias de DNI y pasaporte a la vez, pero bueno, lo del notario ya jode un poco mas, con perdón, aparte que de todo eso excepto lo del notario ya tuve que entregarlas en el registro consular, pero con tal de sacarte la pasta, lo que sea, y el envio, mas dinero, pero mejor lo mando por mensajeria, aunque me cueste que lo de correos puede ser desesperante a veces.	a veces	HPROP
la mayoria de los argentinos que conozco son estupendos, y van a seguir siéndolo digan lo que digan en las noticias.	la mayoría	HPROP
Pfff, menudas fiestas me corrí yo allí, madre mia! sin duda uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.	sin duda	HREL
Maco no sabes lo que lo siento,,,,te digo como LostSpaniard.#15..quien sabe a lo mejor es tu destino.	quién sabe	HREL
Yo si fuese tú lo probaba todo! bueno o casi todo, que yo no trago el black pudding :S aunque no creo que es algo que se ponga en una comida de Navidad.	casi	HPROP
3.- MarceloP, no se quien eres ni qué tienes en contra de nuestra página, pero te agradecería que si tienes alguna queja nos la remitas a  e intentaremos solverntarlo lo antes posible.	alguna	HPROP
A veeer que no ando buscando maromo, solo amistades, contactos, incluso voy a ver si hay alguna au pair cerca de donde vivo, otras cosas ya surgirán digo yo.	alguna	HPROP
Ten en consideración que un stagiere usualmente paga entre 300 y 450 euros, internet y todo lo demás incluido.	usualmente	HPROP
Desde capullo hasta fascista, me diréis seguramente pasando por.... yo qué sé... por anormal, desgraciao, escólex o cosas así.	seguramente	HREL
Por la ocasión enmarcado en un diálogo entre las culturas española y húngara, varios profesores universitarios, destacados especialistas en Miguel Hernández y en Miklós Radnóti, se han dado cita el próximo 10 de septiembre en la sede del Instituto Cervantes con el fin de analizar durante una jornada de estudios bajo el título hernandiano “En tu memoria me entrometo” las obras de ambos poetas en sus distintas manifestaciones, destacar sus respectivas expresiones artísticas, en ciertos aspectos sorprendentemente coincidentes, y valorar su relevancia y singularidad.	varios	HPROP
Concertamos citas por email desde España y vinimos un par de días a verlos todos y decidir.	un par	HPROP
De todas maneras no sería mejor que te preocuparas por tener un seguro cuanto antes?	seguro	NH
Una muestra mas de descontento, pero poco mas.	poco	NH
Yo le sugiero que busque empleo a través de la Red Eures.	sugiero	HREL
Si leéis por ahi encontraréis frecuentemente la frase "ha recuperado su figura solo un mes despues de dar a luz" y expresiones similares.	frecuentemente	HPROP
No se que más poneros... la luz es barata se suele pagar 20 euros por persona... la calefacción raramente se pone ya que es un piso que conserva muy bien el calor... y gas no hay y el agua es gratis...	raramente	HPROP
En teoria necesitas la aprobacion labour opinion (esencialmente algo que diga que ese puesto de trabajo no puede ser cubierto por canadienses y la empresa puede contratar a un extrajero para ello).	esencialmente	HPROP
Si voy andando NO me paro para nadie, y no veo motivo alguno para pararme a hablar a un estraño que no conozco de nada.	alguno	HPROP
hola soy jose encantado de conocerte ya me contaras como te a ido por ahi. a mi me encantaria viajar por cuestiones de trabajo pero la verdad me da un poco de reparo,mi oficio es de soldador de tuberias de acero inox y mantenimiento industrial que la verdad quizas tenga bastantes oportunidades por alli.pero	bastantes	HPROP
Chaval@s, propongo llamarles por teléfono hasta que lo solucionen... Con lo que me ha costado reunir toda la documentación para que ahora nos pase esto ¬¬	propongo	HREL
seguramente hay gente que ve muchas cosas positivas, como tu, que hace a la gente normal parecer quejica.	seguramente	HREL
Reena, si no funciona la charla, pon los topes en la puerta!! todo depende si te puedes vengar despues... a mi como me gusta salir les podria cantar la tuna hasta las 6 de la manyana... ya lo saben por eso se comportan... jajja!!	podria	NH
Si yo creo que especulo con posibles soluciones, porque me tiene intrigada que habr'a pasado...debe venir la vena esa de querer resolverlo sin tener ni idea, de leer tantos libros de misterio...jejejeje...	especulo	HREL
Hola amigos caribeños, mi nombre es Humberto y tengo mi mente puesta en mudarme a Puerto Rico,¿porqué?, pues por practicamente el único motivo por el que dejaría mi país natal, España, por amor.	prácticamente	HPROP
usualmente, los norteamericanos son muy amigables y afables.	usualmente	HPROP
Una opción sería las Working Holidays, creo que también las organizan en Australia y Nueva Zelanda.	creo	HREL
Imgínate que palo, pero bueno,confio en la suerte y dentro de un par de semanas nos estaremos riendo de ésto(eso espero)	confío	HREL
Llego seguramente tarde pero quería sugerirte lo mismo que Menco_2: conozco españoles que consiguieron visados de 5 años (como lo oyes, no me preguntes cómo) para ir a estudiar inglés.	seguramente	HREL
Y parece fácil.	parece	HREL
Lo que veo en la pescaderia del Sainsbury's - Bacalao, salmon y trucha (habitualmente), filetes de pescadilla, colas de rape, halibut, doradas(ocasionalmente), jurel, atun, sardinas, gallos, mejillones, langostinos congelados (de ciento en viento).	ocasionalmente	HPROP
Tambien esta el caso de intentar balbucear los escasos graznidos en polaco que "crees" conocer, que seran continuados por un incomodo silencio que desemboca en una mirada de espanto de toda la familia hacia tu novia, seguido por un susurro de ella al oido aclarandote: "no has dicho Gracias, sino gato muerto".	seguido	NH
hay que enviar algo sobre el seguro medico en la solicitud?	algo	NH
Califonian-Andaluz,muy de acuerdo contigo y joder que creia que yo era el unico que me fijaba en esas cosas....Yo soy americano pero trato de mantener mis raices hispanas en lo posible por eso me interesa viajar a la tierra de mis ancestros para conocer mas de su cultura pero flipe un monton la primera vez cuando visite a mi familia espaniola porque observe justamente eso que describes cuando me llevaban a reuniones con sus amistades y es verdad,habia gente conversando y tocandose los huevos delante de medio mundo sin importarles que hubiesen ninios delante,eso me causo una impresion muy chocante porque ya sabes que aqui en America eso seria casi como estar conversando con un pervertido sexual y ahi lo tienen de lo mas normal,es mas casi todos los tios lo hacian pero esto no es unico en Espania porque despues fui de visita a Alemania,Austria y Hungria,donde tambien pude observar el mismo comportamiento,aparte de lo que dices de tirar las colillas de cigarros y ensuciar sin conciencia alguna los lugares publicos.En estos ultimos paises ademas pude observar lo facil que es para los hombres hacerse al habito de acariciar las piernas de la femina que tengan sentada en frente como interlocutora,joder!,asi como lo leen,esos tios entablan una conversazacion de lo mas normal con la mujer de su amigo y mientras van charlando igualmente van toqueteando de arriba a bajo los muslos de la mujer como si nada pasara alrededor de ellos,es mas bien una escena erotica diria yo pero para esas sociedades esta muy claro que es de lo mas normal el ser super cariniosos o amigables,ja,ja,ja!.Lo que hay que ver cuando uno sale de casa y pensar todos creen que nosotros los americanos somos los que pervertimos al mundo,no?.Saludos!	casi	NH
Pues yo te sugiero nombres, que con el último no llegué a tiempo!	sugiero	HREL
practicamente cada provincia o ciudad ha creado la suya propia, eso es insostenible y absurdo, como la melonada de los aeropuertos en ciudades pequeñitas a los que ni van aviones.	prácticamente	HPROP
Además, la psiquiatría es una rama más científica o médica, mientras que la psicología es algo más teórica.	algo	HPROP
gran parte del país siempre ha tenido una cultura y una orientación occidental.	gran parte	HPROP
Si es cierto que hay habitación por 500 que admitan pareja y compartiendo solo (deberias enterarte) con la landlady, yo lo pillaba.	deberías	HREL
Yo viajo bastante y traigo de todo y de multiples paises, lo declaro todo y nunca tuve ningun problema, si algo debian dejarlo en cuarentena lo dejan y punto.	multíples	HPROP
Al igual que a Lila, alguna vez alguien me ha preguntado que de donde soy porque mi acento no es 100% ingles, pero cuando digo que soy española mucha gente no se lo cree porque mi acento no es muy español que digamos.	alguien	HPROP
Increible la rapidez de las dos.Seguiré en internet,es horrible.Tengo más dudas, mi intención es trabajar en fábrica y ahora las fábricas alemanas del sur cogen a estudiantes, estos cobran neto un pastón y el empresario elude impuestos.Yo como estudiante universitaria de aquí pero no de allí, esa es la cuestión, podria ser contratada bajo esas condiciones???, creo que solo me lo resolverá la oficina del paro alemán.	podría	HREL
espero que tengas suerte nightmare1988, españoles los hay en todos los lugares del planeta, encontrarás con paciencia.	espero	HREL
Lo único que todavía no he visto en Tesco, al menos en Irlanda, ha sido colorante para la comida, hacer las lentejas o el arroz con pollo sin eso como que no... ni me sabe y ni me entra por el ojo igual, pero por lo demás Tesco tiene practicamente de todo.	prácticamente	HPROP
Pues claro que tienen un acento fuerte al hablarlo y no todo el mundo lo habla, así que hay traductores aquí también pero son de Punjabi que son la mayoría de los que emigran a Canadá y seguramente los USA.	seguramente	HREL
estoy totalmente de acuerdo contigo a que a veces emigramos pero no nos consideramos inmigrantes.	a veces	HPROP
De todas forma me refería al rechazo de gran parte de la sociedad hacia la institución.	gran parte	HPROP
No hay quien entienda a los den NIN por teléfono!!!!	hay quien	HPROP
Esto ocurre en muchas profesiones en España: traductores, modistas, etc... Hay una especie de ley no escrita por la cual uno puede abusar del tiempo de los "amigos" y hasta de los no amigos.	puede	NH
@reinaamidala, siento que te sintieras así.	siento	HREL
En cuanto la venda gran parte de mis problemas desaparecerán.	gran parte	HPROP
Si tú no eres el propietario del dinero, es decir, si tú no estás en la cuenta, el Banco no te puede sellar eso, de lo contrario, el empleado del banco es un mal profesional y podria tener problemas.	podría	HREL
Yo soy mulata y me encanta serlo y jamás me he sentido mal, y nunca me he sentido que me han despreciado por ser negra si he notado rara vez que alguien se ha sentido mal por molestarle mis encantos, a las mujeres eh(negras, blancas y chinas).	rara vez	HPROP
en mi caso mis padres no me bautizaron porque quisieron que eligiera cuando fuera mayorcita pero sí me enseñaron las diferentes religiones, hablamos de esto largo y tendido (bueno, esto cuando ya era más mayor xD) y me inculcaron unos valores, etc no católicos pero valores válidos igualmente ;) - gran parte de mi familia sí es católica así que acudí muy frecuentemente a misa con mis abuelos, por ejemplo, además de empaparme de sus creencias y también fui dos años, porque quise "estar dentro", a clases de religión.	frecuentemente	HPROP
Los españoles fuera de España (al menos los emigrantes actuales, quizá hace décadas en Argentina o Suiza era diferente) raramente se ayudan / se interesan entre ellos como colectivo, mayoritariamente para salir / "pasarlo bien" porque los extranjeros "no saben divertirse" :).	raramente	HPROP
El artículo está muy bien.A ver en economía no soy experto,lo que si me parece que la caída de nuestro país está relacionada de alguna manera con la idiosincracia y picaresca.Me explico(siempre desde mi modesta ignorancia en temas de economía)nuestro país tuvo el boom inmobilirario,se especulo hasta límites insospechables,se han pagado barbaridades por pisos de 70 metros en ciudades normales como la mía (Córdoba)y no s eha hehco una previsión de que un día habría más oferta que demanda y los precios caería.ese	especulo	NH
no se si hay más opciones.	no sé	HREL
#88 aproximadamente tres cuartos de lo que ganaría en España (mas beneficios sociales), la electricidad, no te se decir la proporción, me cobran 15 euros al mes por agua, luz e internet, haz cálculos.	aproximadamente	HPROP
Caluire et Cuire me interesaría y Villeurbane... Pero no conozco más...me podrias decir donde podría también mirar??	podrías	HREL
, en Berlin hay por lo menos dos buffetes de abogados especializados en derecho de familia que hablan aleman, o sea que el idioma no deberia haber sido un handicap para la defensa en un juicio.	debería	HREL
seguro que tenias excelentes vistas.	seguro	HREL
También se podría quedar entre varios para alquilar un piso entero ya que sería mucho más barato, por mi parte y la de mi amigo no habría ningún problema, sería para marzo ya, para ir mirando en Febrero.	varios	HPROP
No quiero que ninguna madre, ningún padre se lo tomen a mal, ya que este error se debe en gran parte a la falta de tiempo.	debe	HREL
Como diria Marissa:	diria	NH
Crearon un efecto llamada, dieron la ensenhanza de que si vienes ilegal siempre Tio Sam te puede regularizar mas tarde, y fue un agravio comparativo a la gente legal (aunque entonces era relativamente mas facil venir aqui a vivir y trabajar).	relativamente	HPROP
ahi os quedais con vuestro inglés californiano y vuestras payasadas porque no hay quien se trague esto :DDDD	hay quien	HPROP
No como en españa que por cada viaje tienes que tikar,o pagar un euro o euro y medio dependiendo de la ciudad.	medio	HPROP
Así, un tema esencialmente jurídico-administrativo, se convierte en algo capital y trascendente.	esencialmente	HPROP
De hecho, para algunos hombres que conozco, es una razon suficiente para ellos para romper contigo si no te quieres cambiar el apellido.	algunos	HPROP
En cuanto a Catalunya, la burguesía catalana (CiU y compañía) son católicos militantes y gran parte de su esencia pasa por el icono de Montserrat, que en su día (y todavía), fue corazón de "fe nacionalista".	gran parte	HPROP
tecnicamente les beneficiaria pues se ahorrarian estos gastos ¿no?	técnicamente	HPROP
Desgraciadamente tuve una experiencia similar con un "conocido" cuyo tema del "dia", de la "tarde", de la "noche" de la "semana pasada" y de la "proxima semana" era la Globalizacion; estoy de acuerdo contigo en que este tipo de personas tienen la educacion debajo del sobaco, pero creo que deberias decirle claramente que es un tema al que le tienes alergia y que haga el favor de no provocarte mas sarpullidos.	deberías	HREL
si alguien me pone al dia.....	alguien	HPROP
Por lo que veo en google maps, parece un poligono industrial y eso es lo que me echa mas para atras para ir al Bankhall Hotel.	parece	NH
tecnicamente, pueden hacerlo, pero no conozco de ningún caso al que se la hayan pedido.	técnicamente	HPROP
hola Tania!yo vivo en Girona a una hora de bcn, seguramente en junio voy a ir a pasar unos días por amsterdam, tu sabes algun pueblecito que este por esa zona que no deba perderme?	algún	HPROP
Cuando enviamos la petición yo estaba viviendo en Glasgow y sabiamos de antemano que para Junio me mudaría a España para arreglar cosas y pasar un tiempo con mi familia y teniamos entendido que se podia hacer un cambio de dirección con un formulario y USCIS lo adaptaría.Fué despues de aceptar la petición cuando nuestro abogado nos comunicó que aparentemente la ley había cambiado y no se podia cambiar de pais por lo que no hizo el cambio oficial y nos dijo que una vez enviara la documentación a Londres con la dirección de España no habría ningun problema.Nunca nos advirtió de que la carta con la entrevista la enviarian a Glasgow.	aparentemente	HPROP
Lo de ganar es un decir, como sabéis, porque para que me la den tengo que pasar bastantes trámites aún.	bastantes	HPROP
cuanto es lo que suele tardar aproximadamente la J1?	aproximadamente	HPROP
Mi sorpresa es que cuando he recibido mi pasaporte en casa he visto que tengo un visa B1-B2 (turista) valida durante 10 años para multiples salidas y entradas en los EEUU.	multíples	HPROP
Nunca he estado, así que solo especulo.	especulo	HREL
Pienso que hay quien vive para trabajar y que carece de una vida propia por lo que el trabajo ocupa el primer lugar en su escala de valores, y otros que son profesionales de prestigio reconocido, que disfrutan tanto ejerciendo su profesión que se olvidan de que tienen una familia.	hay quien	HPROP
Aquí en UK mucha Act 1976, mucho ser políticamente correcto de boquilla y demás pollas en vinagre, pero al final en los bares rara vez te encuentas a pakistaníes y white british tomando unas pintas juntos (todo muy polite, pero sin mescolanzas).	rara vez	HPROP
- El seguro de la casa (fundamental) puede variar, ponle unas 1000 coronas al año por decir algo.	por decir algo	HPROP
Lo que planteas, Guille, es un tema que siempre me ha llamado la atención; yo lo he observado en esto de la movilidad, pero me atrevería a decir que también en cualquier otra cuestión en cuanto te sales de un comportamiento “gregario”: A la gente, en general, no le gusta que sus cercanos hagan o piensen cosas distintas de las que hace la mayoría en su entorno inmediato; más que envidia, que se ha mencionado, yo creo que lo que se suscita es inseguridad (Si yo baso mi bienestar o comodidad personal en el convencimiento de que mi forma de vida es la mejor posible en mis circunstancias concretas, si alguien en las mismas circunstancias es feliz de otra manera me obligará a replantearme mis principios.	alguien	HPROP
*Hay partes de las historias que siguen sin aclarar y han suscitado multiples interpretaciones	multíples	HPROP
O por lo menos de que la nena en cuestion se porte como debe ser contigo.	debe	NH
Pfff, menudas fiestas me corrí yo allí, madre mia! sin duda uno de los pueblos-ciudad mas bonitos que he visto de toda Alemania, y mira que he rulado por el país.	sin duda	HREL
Pero ya lo que lo dices, prefiero beber acompañado, eso no significa que tomar algo por cuenta propia ocasionalmente me parezca un tabú.	ocasionalmente	HPROP
Me suena de haber leído por aquí que los jugadores no se sienten parte de un proyecto y que nadie sabe a qué juega el Madrid.	suena	HREL
Caluire et Cuire me interesaría y Villeurbane... Pero no conozco más...me podrias decir donde podría también mirar??	podrías	HREL
Valjean no estoy de acuerdo con que la verja no se debió de haber vuelto a abrir.	no se	NH
Tú tienes a tu hija, que no es un mueble!!! precisamente si dices que está perdiendo español podrias montarte un planning de refuerzo, buscar libritos en español en amazon o que te enviara alguien.	podrías	HREL
Estar en un país desconocido, con una lengua no materna puede resultar un poco difícil al principio, contar con un apoyo siempre viene bien.	un poco	HPROP
Exactamente, hay que aprovechar las becas, como te digo aun les faltan unos años porque todavía andan en primaria, pero si tengo ya medio ojo puesto en esos asuntos, porque supongo que en un lustro las becas serán diferentes o habrá actualizaciones, o quien sabe, capaz que me saco la loería o la casa del tec (aunque lo dudo porque nunca compro)	quién sabe	HREL
Espero que este hilo ayude a alguien, si teneís algo para añadir, os agradezco.	alguien	HPROP
He seguido con interes vuestro debate sobre los animales.	seguido	NH
Yo creo que las clasificaciones esas dependen del pais.	creo	HREL
Los españoles fuera de España (al menos los emigrantes actuales, quizá hace décadas en Argentina o Suiza era diferente) raramente se ayudan / se interesan entre ellos como colectivo, mayoritariamente para salir / "pasarlo bien" porque los extranjeros "no saben divertirse" :).	raramente	HPROP
En mi coche llevo una bandera de Asturias en la luna trasera, hace un par de semanas, iba para el norte por la M50 de Dublin y un tio de copiloto en una furgoneta me empieza a hacer gestos segun me adelanta, al cabo de unos segundos me enseño el pasaporte espaniardo XD	un par	HPROP
Por otro lado esto me suena a Fast and Furious.	suena	HREL
hay quien lo usa como ingrediente para hacer otros platos, pero me consta porque lo he visto, que en Normandía se lo triscan a cucharadas como plato independiente, y que incluso está en los menús de no pocos restaurantes.	hay quien	HPROP
